"id","nome","Municipio","Classificação.autora","UF","decimallon","decimallat"
"865","Caraguatá F","Tacuarembó","Cerrito","URG",-55.31269, -32.24957
"866","Lussich A","Tacuarembó","Cerrito","URG",-55.31218, -31.92065
"867","Caldas C","Tacuarembó","Cerrito","URG",-55.31177, -32.00218
"869","Ávila","Tacuarembó","Cerrito","URG",-55.30731, -32.23697
"870","Pacheco A","Tacuarembó","Cerrito","URG",-55.30559, -31.98353
"871","Lussich B","Tacuarembó","Cerrito","URG",-55.30462, -31.91304
"872","Pacheco B","Tacuarembó","Cerrito","URG",-55.30382, -31.97419
"873","Alvez B","Tacuarembó","Cerrito","URG",-55.2937, -31.90916
"874","Pacheco C","Tacuarembó","Cerrito","URG",-55.29304, -31.97935
"875","Ñandubay A","Tacuarembó","Cerrito","URG",-55.29017, -31.96833
"877","Ñandubay B","Tacuarembó","Cerrito","URG",-55.28822, -31.95614
"878","Monte","Tacuarembó","Cerrito","URG",-55.28764, -31.92533
"880","Cañada del Espinillo","Tacuarembó","Cerrito","URG",-55.2792, -32.2518
"882","Ñandubay D","Tacuarembó","Cerrito","URG",-55.27642, -31.95384
"883","Da Rosa C","Tacuarembó","Cerrito","URG",-55.27571, -31.89681
"885","Caraguatá B","Tacuarembó","Cerrito","URG",-55.27233, -32.24374
"887","Ñandubay F","Tacuarembó","Cerrito","URG",-55.26635, -31.95054
"888","Ñandubay E","Tacuarembó","Cerrito","URG",-55.26628, -31.96517
"890","La Concesión A","Tacuarembó","Cerrito","URG",-55.26057, -32.27238
"891","Caraguatá C","Tacuarembó","Cerrito","URG",-55.25612, -32.23983
"892","Ñandubay H","Tacuarembó","Cerrito","URG",-55.25312, -31.94232
"896","La Concesión B","Tacuarembó","Cerrito","URG",-55.24535, -32.27292
"898","Alzogaray A","Tacuarembó","Cerrito","URG",-55.23858, -32.24076
"899","La Concesión D","Tacuarembó","Cerrito","URG",-55.23451, -32.27099
"901","Alzogaray B","Tacuarembó","Cerrito","URG",-55.22455, -32.24257
"902","La Concesión F","Tacuarembó","Cerrito","URG",-55.21834, -32.27178
"903","Caraguatá I","Tacuarembó","Cerrito","URG",-55.20251, -32.23516
"904","El Tala D","Tacuarembó","Cerrito","URG",-55.18563, -32.26991
"905","Caraguatá J","Tacuarembó","Cerrito","URG",-55.18023, -32.2363
"906","El Tala B","Tacuarembó","Cerrito","URG",-55.17519, -32.25114
"908","El Tala A","Tacuarembó","Cerrito","URG",-55.16227, -32.25168
"909","Paso del Sauce","Tacuarembó","Cerrito","URG",-55.15274, -32.2376
"910","Cuchilla de Pereira D","Tacuarembó","Cerrito","URG",-55.1348, -32.2035
"911","Cuchilla de Pereira A","Tacuarembó","Cerrito","URG",-55.13384, -32.18742
"913","Pago Lindo D","Tacuarembó","Cerrito","URG",-55.12999, -32.22995
"914","Cerro Pereira B","Tacuarembó","Cerrito","URG",-55.12662, -32.28328
"915","Cerro de las Crías B","Tacuarembó","Cerrito","URG",-55.12653, -32.23987
"919","Pago Lindo B","Tacuarembó","Cerrito","URG",-55.12099, -32.22087
"920","Cerro Pereira A","Tacuarembó","Cerrito","URG",-55.11813, -32.29277
"922","Cerro de las Crías A","Tacuarembó","Cerrito","URG",-55.11504, -32.23657
"923","Pago Lindo C","Tacuarembó","Cerrito","URG",-55.10909, -32.2202
"927","RS-RG-21","Rio Grande","Cerrito","RS",-52.476115, -32.103422
"928","RS-RG-48","Rio Grande","Cerrito","RS",-52.268983, -31.825365
"929","Fazenda Pesqueiro NPHC 13","Camaquã","Cerrito","RS",-51.778409, -30.922241
"931","RS-272: Roni da Costa Kisner","Camaquã","Cerrito","RS",-51.708239, -30.919992
"932","RS-271 B: Fazenda da Vigia 2","Camaquã","Cerrito","RS",-51.701921, -30.933281
"933","RS-273: Fazenda da Capoeira","Camaquã","Cerrito","RS",-51.685229, -30.970518
"934","RS-271 A: Fazenda da Vigia 1 (1º","Camaquã","Cerrito","RS",-51.680488, -30.922144
"935","Lagoa do Fragata 06","Capão do Leão","Cerrito","RS",-52.40297083, -31.80621083
"938","PSGLF-1","Capão do Leão","Cerrito","RS",-52.39280177, -31.80219507
"941","RS-MSG-112 - CARLOS OSCAR BORGES DOS SANTOS","Chuí","Cerrito","RS",-53.44141466, -33.63376501
"942","RS-MSG-097 MARILIA ANSELMI CORREA","Chuí","Cerrito","RS",-53.43112731, -33.72130815
"945","RS-MSG-111 ARROIO CHUi","Chuí","Cerrito","RS",-53.41328478, -33.65780503
"946","RS-260: Granja Emilia","Cristal do Sul","Cerrito","RS",-51.8787, -30.925181
"947","RS-VVM-001","Dilermando de Aguiar","Cerrito","RS",-54.11334308, -29.83097905
"948","Stela Rodrigues 2","Dom Pedrito","Cerrito","RS",-54.34333192, -31.18108615
"949","RS-IBI-048","Itaqui","Cerrito","RS",-56.06504438, -29.32432781
"950","Jose Pereira Leandro","Mostardas","Cerrito","RS",-50.8175, -30.92444444
"951","Valverde 4","Pelotas","Cerrito","RS",-52.24122192, -31.77908123
"958","Valverde 10","Pelotas","Cerrito","RS",-52.23289187, -31.78562131
"964","RS-MSG-117","Rio Grande","Cerrito","RS",-52.57967577, -32.5209574
"965","Paulina Potanova","Rio Grande","Cerrito","RS",-52.5, -32.5
"966","RS-MSG-116","Rio Grande","Cerrito","RS",-52.34701948, -31.93577787
"967","RS-MSG-115","Rio Grande","Cerrito","RS",-52.34086917, -31.99590323
"969","Quiteria Barreira 3 - 02","Rio Grande","Cerrito","RS",-52.24263881, -32.01172471
"970","Quiteria Barreira 3 - 01","Rio Grande","Cerrito","RS",-52.19536336, -32.00985167
"971","RS MSG 068 branca shirley piraine dos santos II","Santa Vitória do Palmar","Cerrito","RS",-53.32065004, -33.53411344
"974","RS-MSG-091 francisco flório X","Santa Vitória do Palmar","Cerrito","RS",-53.31176017, -33.58313222
"979","RS-MSG-021 - EDELFONSO RODRIGUES","Santa Vitória do Palmar","Cerrito","RS",-53.30942134, -33.53374639
"983","RS-MSG-017 - MARCEL DE OLIVEIRA IV","Santa Vitória do Palmar","Cerrito","RS",-53.29162752, -33.55141633
"986","RS-MSG-092 TAPERA II","Santa Vitória do Palmar","Cerrito","RS",-53.26976309, -33.50392189
"988","RS-MSG-016 - MARCEL DE OLIVEIRA II","Santa Vitória do Palmar","Cerrito","RS",-53.2681051, -33.54924384
"989","RS MSG 066 banhado dnos","Santa Vitória do Palmar","Cerrito","RS",-53.26806973, -33.52852383
"993","RS MSG 001 DINARTE  OLIVEIRA","Santa Vitória do Palmar","Cerrito","RS",-53.25424659, -33.55756713
"994","RS-MSG-009 - VALDIR SILVEIRA II","Santa Vitória do Palmar","Cerrito","RS",-53.24391865, -33.54883717
"996","RS-MSG-040 ALVINO MUNHOZ II","Santa Vitória do Palmar","Cerrito","RS",-53.22502266, -33.50190252
"998","RS-MSG-047","Santa Vitória do Palmar","Cerrito","RS",-53.199178, -33.44006522
"1002","RS-MSG-048","Santa Vitória do Palmar","Cerrito","RS",-53.17886157, -33.42976571
"1004","RS-MSG-050","Santa Vitória do Palmar","Cerrito","RS",-53.14894433, -33.38441704
"1005","CORREDOR DO BOLSO","São Gabriel","Cerrito","RS",-54.17936895, -30.20133595
"1006","RS-RG-1","Taim","Cerrito","RS",-52.43217, -32.569869
"1009","Cerrito da Soteia ","Turuçu","Cerrito","RS",-52.01735765, -31.62230068
"1010","Napoleao Araújo Brum","(copiado","Cerrito","(copiado",-51.13027778, -31.38694444
"1012","Gruta da Paca","Vitor Meireles","Gruta","SC",-49.749767, -26.798781
"1014","Michelon 2","São Marcos","Gruta","RS",-51.0880885, -28.95369835
"1015","El Arbolito","Colonia del Sacramento","Guarani","URG",-58.26, -34.127
"1016","Isla Vizcaino","Río Negro","Guarani","URG",-58.38041, -33.40143
"1017","Yaguareté","(copiado","Guarani","URG",-58.27454, -33.12453
"1018","Punta Negra Este","Río Negro","Guarani","URG",-58.23621, -33.10343
"1019","Itapiranga","Itapiranga","Guarani","SC",-53.75, -27.183333
"1020","Sao Carlos","Águas de Chapecó","Guarani","SC",-53.016667, -27.1
"1021","Barra escondida 1","Mondaí","Guarani","SC",-53.433333, -27.133333
"1022","Joao A. Guarantier","Volta Grande","Guarani","SC",-53.033333, -27.083333
"1026","Linha Policial 2 ACH LP 2","Águas de Chapecó","Guarani","SC",-53.03522247, -27.12956463
"1028","Linha Policia 6 ACH LP 6","Águas de Chapecó","Guarani","SC",-53.03140784, -27.11942153
"1030","Armindo Pohlmann","Alto Bela Vista","Guarani","SC",-51.97608378, -27.39429036
"1031","Andre Davidiuk Malazkiewicz II","Alto Bela Vista","Guarani","SC",-51.96599797, -27.36957145
"1032","Paulino Merib","Alto Bela Vista","Guarani","SC",-51.95460141, -27.47064759
"1033","Andre Davidiuk Malazkiewicz","Alto Bela Vista","Guarani","SC",-51.94101067, -27.46605494
"1034","Gaudêncio Machado","Alto Bela Vista","Guarani","SC",-51.93985515, -27.45032816
"1036","Antonio Dilson Castro","Alto Bela Vista","Guarani","SC",-51.92753821, -27.44643868
"1037","Adalicio Fischer I","Alto Bela Vista","Guarani","SC",-51.89944958, -27.48392387
"1038","Victor Paulino Rech","Alto Bela Vista","Guarani","SC",-51.89899975, -27.44345714
"1039","Rui Sargafredo","Alto Bela Vista","Guarani","SC",-51.89799864, -27.49971299
"1041","U-381: Batista Recttor","Alto Bela Vista","Guarani","SC",-51.89055393, -27.42997028
"1042","Marlene Maria Rodrigues","Alto Bela Vista","Guarani","SC",-51.88653898, -27.51868065
"1044","Sirio Lohamann","Alto Bela Vista","Guarani","SC",-50.86911767, -27.52221199
"1045","Barranca do rio Parati 2","Araquari","Guarani","SC",-48.70878597, -26.35843833
"1046","SC-ARA-058","Araranguá","Guarani","SC",-49.46070881, -28.90738185
"1047","SC-ARA-060","Araranguá","Guarani","SC",-49.45090289, -28.91230498
"1048","SC-ARA-061","Araranguá","Guarani","SC",-49.42105045, -28.91816692
"1049","Aldeia Levandoski","Araranguá","Guarani","SC",-49.38194667, -28.90990578
"1050","Aldeia da Balsa","Araranguá","Guarani","SC",-49.37534774, -28.92663829
"1051","SC-ARA-049","Araranguá","Guarani","SC",-49.36438453, -28.9395724
"1053","SC-ARA-055","Araranguá","Guarani","SC",-49.35444948, -28.91908396
"1054","Campo Mae Luiza 008","Araranguá","Guarani","SC",-49.35359663, -28.89580039
"1057","SC-ARA-031 - Barra do Ararangua","Araranguá","Guarani","SC",-49.349282, -28.929985
"1059","Campo Mae Luiza 011","Araranguá","Guarani","SC",-49.34526804, -28.88946269
"1061","Ilha do Linguado 2","Balneário Barra do Sul","Guarani","SC",-48.66332466, -26.36342531
"1062","Santo Antônio","Balneário Piçarras","Guarani","SC",-48.685818, -26.748839
"1063","Landim","Caibi","Guarani","SC",-53.30516509, -27.1206896
"1065","Joao Barufaldi","Caibi","Guarani","SC",-53.28718724, -27.11989172
"1066","SC-CH-119","Chapecó","Guarani","SC",-52.76080263, -27.24257822
"1068","SC-CH-173","Chapecó","Guarani","SC",-52.75800537, -27.22779301
"1071","SC-CH-184","Chapecó","Guarani","SC",-52.75120803, -27.23732821
"1072","SC-CH-134","Chapecó","Guarani","SC",-52.74669874, -27.25764752
"1073","SC-CH-165","Chapecó","Guarani","SC",-52.73780992, -27.23671891
"1074","SC-CH-194","Chapecó","Guarani","SC",-52.72068631, -27.23400886
"1075","SC-CH-158","Chapecó","Guarani","SC",-52.70415111, -27.25312662
"1076","SC-CH-142","Chapecó","Guarani","SC",-52.69368026, -27.28191111
"1079","Guilherme Jaeger C (Reducao de Candelaria","Chapecó","Guarani","SC",-52.61519843, -27.10045517
"1080","Navilho Zucchi","Concórdia","Guarani","SC",-52.24683464, -27.27935353
"1081","Edvino Thome","Concórdia","Guarani","SC",-52.23526568, -27.27467185
"1082","Darci Fernandes da Silva","Concórdia","Guarani","SC",-52.2304634, -27.2637707
"1083","Santo Alberti","Concórdia","Guarani","SC",-52.21519242, -27.32709336
"1084","Pedro Talkovsky","Concórdia","Guarani","SC",-52.09260392, -27.34545863
"1085","Arlindo Schneider IV","Concórdia","Guarani","SC",-52.0126216, -27.35840823
"1088","Dallagnoll","Cunha Porã","Guarani","SC",-53.16733685, -26.89102982
"1089","Costeira de Pirajubae","Florianópolis","Guarani","SC",-48.52025034, -27.64607632
"1090","sao Joao do Rio Vermelho IV","Florianópolis","Guarani","SC",-48.40526784, -27.48580593
"1091","Fazenda Garopaba 1","Garopaba","Guarani","SC",-48.6615519, -28.06914114
"1092","Garopaba 06","Garopaba","Guarani","SC",-48.644085, -28.023466
"1093","SC-ARA-001 - Zulemar Maria de Souza","Içara","Guarani","SC",-49.2965521, -28.83719911
"1094","Lombas Pedreira I","Içara","Guarani","SC",-49.24898512, -28.81063105
"1095","Balsinha 6","Imaruí","Guarani","SC",-48.81501358, -28.34839942
"1096","Balsinha 5","Imaruí","Guarani","SC",-48.75734405, -28.13424624
"1097","SC-IMB-01","Imbituba","Guarani","SC",-48.72144757, -28.17930185
"1099","Baixo Rio D' Una I","Imbituba","Guarani","SC",-48.70792664, -28.18922697
"1100","Dunas da Guaiúba","Imbitubakj","Guarani","SC",-48.713878, -28.30069
"1102","Pedro Lopes Vargas","Ipira","Guarani","SC",-51.87807171, -27.43793944
"1104","Joao Salaminka","Ipira","Guarani","SC",-51.84655734, -27.4635106
"1105","Silvino Prediger","Itá","Guarani","SC",-52.40727902, -27.27691704
"1106","Valdemar Stentzeler","Itá","Guarani","SC",-52.39086531, -27.25032606
"1108","Otto Aigner I","Itá","Guarani","SC",-52.38045087, -27.25674787
"1111","Sao Pedro Canisio III","Itapiranga","Guarani","SC",-53.82694333, -27.17097661
"1113","Corredeira Dourado","Itapiranga","Guarani","SC",-53.81765318, -27.15893889
"1114","Wilson Buss","Itapiranga","Guarani","SC",-53.81061205, -27.15245805
"1116","Lucas Queiroz","Itapiranga","Guarani","SC",-53.79158205, -27.15374037
"1118","Rio Macaco Branco","Itapiranga","Guarani","SC",-53.76149498, -27.14960842
"1121","Jose Emilio Welter","Itapiranga","Guarani","SC",-53.75596206, -27.13868301
"1122","Corredeira Capela II","Itapiranga","Guarani","SC",-53.75550376, -27.16273636
"1126","Tarcisio Ternus","Itapiranga","Guarani","SC",-53.73946313, -27.18946803
"1127","Maria Goretti","Itapiranga","Guarani","SC",-53.706896, -27.050117
"1128","Arroio Santa Fe II","Itapiranga","Guarani","SC",-53.69745059, -27.15968786
"1131","Posto AgroPecuario","Itapiranga","Guarani","SC",-53.68678677, -27.15960387
"1132","Orlando Pils","Itapiranga","Guarani","SC",-53.67515659, -27.15748938
"1133","Arroio Vitória II","Itapiranga","Guarani","SC",-53.64921891, -27.17480916
"1134","JBS","Itapiranga","Guarani","SC",-53.64790226, -27.21258499
"1140","Arroio Lajeado","Itapiranga","Guarani","SC",-53.64437461, -27.18969789
"1145","Sao Pedro Canisio II","Itapiranga","Guarani","SC",-53.63261175, -27.19536012
"1147","Audt","Itapiranga","Guarani","SC",-53.63144481, -27.20753569
"1148","Silvio Theisen","Itapiranga","Guarani","SC",-53.61748963, -27.1842747
"1154","Linha Glória VI","Itapiranga","Guarani","SC",-53.60709083, -27.18528962
"1155","Lote Colonial 6","Itapiranga","Guarani","SC",-53.5879944, -27.17319189
"1158","Adalibio Ritter","Itapiranga","Guarani","SC",-53.57489576, -27.16688239
"1163","Olho D' agua XI","Jaguaruna","Guarani","SC",-49.183346, -28.7465335
"1164","Jaboticabeira VI","Jaguaruna","Guarani","SC",-48.97519674, -28.58061313
"1165","riacho dos francisco II","Jaguaruna","Guarani","SC",-48.9453479, -28.61316257
"1166","Aldeia do Tuquarucu","Laguna","Guarani","SC",-48.90163522, -28.4331188
"1167","Corredeira das Antas","Mondaí","Guarani","SC",-53.54591644, -27.17371879
"1168","Nelson Kuffel","Mondaí","Guarani","SC",-53.53590721, -27.18348283
"1169","Joao Fritzen","Mondaí","Guarani","SC",-53.5290325, -27.19092486
"1170","Odemar Krein","Mondaí","Guarani","SC",-53.50196233, -27.20143571
"1172","Helio Gabriel","Mondaí","Guarani","SC",-53.49896153, -27.17367038
"1174","Terra Nova","Mondaí","Guarani","SC",-53.45868866, -27.11622589
"1175","Paul Ramminger","Mondaí","Guarani","SC",-53.45232579, -27.10744895
"1177","Egon Ulrich","Mondaí","Guarani","SC",-53.40257808, -27.12083393
"1178","Bottega","Mondaí","Guarani","SC",-53.36144867, -27.09376516
"1179","Alcides Moratelli","Nova Itaberaba","Guarani","SC",-52.91979775, -26.92945135
"1182","Areal I","Palhoça","Guarani","SC",-48.6710254, -27.8907257
"1183","Pinheira","Palhoça","Guarani","SC",-48.66409093, -27.90331289
"1184","Praia da Pinheira 2","Palhoça","Guarani","SC",-48.58813932, -27.88546486
"1185","Dorival Santos","Palmitos","Guarani","SC",-53.31879314, -27.20236741
"1189","Claus R. Papke e Curt F. Geib","Palmitos","Guarani","SC",-53.31583291, -27.21685478
"1191","Orlando Knoll","Palmitos","Guarani","SC",-53.31355438, -27.19255466
"1192","Lauro Santos","Palmitos","Guarani","SC",-53.29796845, -27.16328423
"1193","Edelvira Silva","Palmitos","Guarani","SC",-53.29374097, -27.19385497
"1194","Natalino Felkiker e Celio Felkiker","Palmitos","Guarani","SC",-53.19679236, -27.18842342
"1196","Lourival Hoffmann","Palmitos","Guarani","SC",-53.18499606, -27.18794903
"1199","Joao Felkiker","Palmitos","Guarani","SC",-53.15134676, -27.1404043
"1200","Helio Rodrigues da Silva","Palmitos","Guarani","SC",-53.08865556, -27.16281257
"1201","Bruno Jose Hippler","Palmitos","Guarani","SC",-53.07234571, -27.13959872
"1205","Albino Pessatto","Palmitos","Guarani","SC",-53.14338934, -27.11404755
"1206","Andre Ilustre de Souza","Palmitos","Guarani","SC",-53.10995282, -27.16752962
"1208","Balsinha 7","Paulo Lopes","Guarani","SC",-48.78712685, -28.09117469
"1209","U-389: Roberto Chaves","Piratuba","Guarani","SC",-51.85239874, -27.51634837
"1210","U-390 - Gaudêncio Machado","Piratuba","Guarani","SC",-51.84224762, -27.49831032
"1211","Ervino Koller III","Piratuba","Guarani","SC",-51.8386161, -27.52137915
"1213","U-388: Celso Machado","Piratuba","Guarani","SC",-51.83826568, -27.45372987
"1214","U-462","Piratuba","Guarani","SC",-51.81600277, -27.51352949
"1218","U-392: Altair Borges do Nascimento","Piratuba","Guarani","SC",-51.80516937, -27.5138073
"1220","Osni de Moraes","Piratuba","Guarani","SC",-51.80239162, -27.525474
"1221","U - 478","Piratuba","Guarani","SC",-51.79581272, -27.48893906
"1222","Moises de Souza","Piratuba","Guarani","SC",-51.79461375, -27.51408511
"1224","U- 479","Piratuba","Guarani","SC",-51.74803582, -27.48928528
"1226","SC-URG-01","São Carlos","Guarani","SC",-53.04592934, -27.07214487
"1227","SC-URG-003","São Carlos","Guarani","SC",-53.034923, -27.067287
"1228","Sitio Guarani","São Francisco do Sul","Guarani","SC",-48.58332713, -26.22467989
"1229","Enseada I","São Francisco do Sul","Guarani","SC",-48.49983918, -26.23392696
"1230","Rio Uruguai","Itapiranga","Guarani","SC",-53.73, -27.17
"1232","Arroio Corrente V","Jaguaruna","Guarani","SC",-49.0358, -28.6852
"1233","Olho D'agua I ","Jaguaruna","Guarani","SC",-49.1972, -28.7917
"1234","Sibelco","Jaguaruna","Guarani","SC",-48.9991, -28.6213
"1235","Morro Bonito II ","Jaguaruna","Guarani","SC",-48.9918, -28.6129
"1236","Morro Bonito I ","Jaguaruna","Guarani","SC",-48.9639, -28.6063
"1237","Laranjal I ","Jaguaruna","Guarani","SC",-48.9379, -28.6201
"1240","Aldeia da Lagoa Mae Luzia","Araranguá","Guarani","SC",-49.3231, -28.8659
"1242","Ita ","Itá","Guarani","SC",-52.508333, -27.270833
"1243","Poco Grande","Araquari","Guarani","SC",-48.8438, -26.4446
"1244","Aldeia da ZPE","Imbituba","Guarani","SC",-48.6967, -28.2166
"1246","Saltinho do Rio Uruguai 02","Águas de Chapecó","Guarani","SC",-53.03573748, -27.14573911
"1249","Linha_Uruguai_Sul","Porto Lucena","Guarani","RS",-55.05, -27.816667
"1251","Ilha Comandai","Porto Lucena","Guarani","RS",-55.064927, -27.802887
"1253","RS-VZ-45: Parizinho 3","Tenente Portela","Guarani","RS",-53.73333333, -27.31555555
"1254","Barro do Turvo 3","Três Passos","Guarani","RS",-54.100193, -27.304807
"1255","Elias dal Pra","Paraíso do Sul","Guarani","RS",-53.05, -29.689167
"1256","Parizinho-2","Salto, São Paulo","Guarani","RS",-53.75, -28.3
"1257","Parizinho-1","Salto, São Paulo","Guarani","RS",-53.733333, -28.3
"1259","Bassani 1","Maquiné","Guarani","RS",-50.12421003, -29.75536037
"1260","Palmeira 2","Parobé","Guarani","RS",-50.916667, -29.666667
"1261","Passo Fundo","Osório","Guarani","RS",-50.216667, -29.933333
"1262","Ilha Chico Manoel","Porto Alegre","Guarani","RS",-51.16321841, -30.26534867
"1263","RS-T-132","Pouso Novo","Guarani","RS",-52.2, -29.17
"1265","Panambi 3","Alecrim","Guarani","RS",-54.901, -27.692
"1266","RS-T-117","Bom Retiro do Sul","Guarani","RS",-51.9456, -29.6111
"1267","RS-03","Muçum","Guarani","RS",-51.7418, -29.1361
"1268","Lagoa da Porteira 02","Palmares do Sul","Guarani","RS",-50.3315, -30.38366667
"1269","Edi Mundt","Agudo","Guarani","RS",-53.26490985, -29.44967608
"1270","RS-URG-09","Alpestre","Guarani","RS",-53.06607484, -27.09973756
"1273","RS-URG-03","Alpestre","Guarani","RS",-53.0292844, -27.10906432
"1277","OLiVIO PEDROSO.","Alpestre","Guarani","RS",-53.00606327, -27.19009181
"1278","SiTIO DO PORTINHO","Alpestre","Guarani","RS",-53.00064581, -27.21169413
"1279","RS-T-113","Arroio do Meio","Guarani","RS",-51.90836724, -29.39310959
"1280","Tupancy","Arroio do Sal","Guarani","RS",-49.84672563, -29.49070611
"1281","Itapeva 3","Arroio do Sal","Guarani","RS",-49.83969608, -29.43226626
"1285","Varcelino Ferri","Bento Gonçalves","Guarani","RS",-51.67527778, -29.06361111
"1286","Walter F. Wachholz","Cachoeira do Sul","Guarani","RS",-53.09333959, -29.86657692
"1287","Atalibio L. Carvalho","Cachoeira do Sul","Guarani","RS",-53.07440978, -29.83265615
"1288","Ary Carvalho Bernardes","Cachoeira do Sul","Guarani","RS",-53.06217988, -29.91670551
"1289","Quido P. Stringhini","Cachoeira do Sul","Guarani","RS",-53.05244647, -29.91021738
"1290","BR 153","Cachoeira do Sul","Guarani","RS",-52.96969318, -29.90021121
"1291","Herminio Bonnel","Cachoeira do Sul","Guarani","RS",-52.89276513, -30.03298937
"1292","Capane 1","Cachoeira do Sul","Guarani","RS",-52.88038764, -30.07814207
"1294","Evaldo Katzer","Cachoeira do Sul","Guarani","RS",-49.7355845, -29.35584305
"1295","Ataide Rodrigues Lucas - 1 e 2","Camaquã","Guarani","RS",-52.01123135, -30.85840977
"1296","Dejalmo Martins Ribeiro","Camaquã","Guarani","RS",-51.98165955, -30.85998176
"1299","Bolicho Manuel Santana","Camaquã","Guarani","RS",-51.96860936, -30.84567062
"1300","Amarante Rodrigues","Camaquã","Guarani","RS",-51.80431718, -30.84889759
"1301","Alarico Meireles","Camaquã","Guarani","RS",-51.78922753, -30.76975875
"1303","Emilio Alves Farias","Camaquã","Guarani","RS",-51.75551407, -30.73183653
"1304","Fausto Crespo","Camaquã","Guarani","RS",-51.74599697, -31.10657962
"1305","Wladislau Schmievski 1","Camaquã","Guarani","RS",-51.7426285, -30.72963705
"1307","Wladislau Schmivievski","Camaquã","Guarani","RS",-51.73798985, -30.73773028
"1308","Arroio Molha Grande","Candelária","Guarani","RS",-52.794849, -29.64863893
"1309","Candelaria 1","Candelária","Guarani","RS",-52.76716915, -29.66840902
"1310","Jose Melz","Candelária","Guarani","RS",-52.76275561, -29.55972337
"1311","Sem Indicacao","Canguçu","Guarani","RS",-52.67879001, -31.39648343
"1313","ALDEIA GUARANI RST 471","Canguçu","Guarani","RS",-52.65043392, -30.94325491
"1314","Idiciano K. Borges","Canguçu","Guarani","RS",-52.52699006, -31.14350128
"1315","Rio dos Sinos 2","Caraá","Guarani","RS",-50.4144394, -29.76509455
"1317","RST 108","Colinas","Guarani","RS",-51.87264986, -29.38363741
"1320","Gava II","Cotiporã","Guarani","RS",-51.66192805, -29.06273527
"1321","Torre 19","Dois Irmãos","Guarani","RS",-51.12135025, -29.60523817
"1322","Torre 24","Dois Irmãos","Guarani","RS",-51.11255754, -29.59245728
"1323","Sitio da Casa Azul","Dom Feliciano","Guarani","RS",-52.09858134, -30.70205585
"1324","Sitio do Armazem","Dom Feliciano","Guarani","RS",-52.08525062, -30.70141905
"1325","RS-119","Eldorado do Sul","Guarani","RS",-51.30501539, -30.00372258
"1326","Ponte do Jacui","Eldorado do Sul","Guarani","RS",-51.27272082, -29.99371301
"1329","Torre 3","Estância Velha","Guarani","RS",-51.15167595, -29.64905996
"1330","RS-FA-24","Faxinalzinho","Guarani","RS",-52.71120401, -27.31334247
"1332","RS-FA-15","Faxinalzinho","Guarani","RS",-52.70071269, -27.29991367
"1333","RS-FA-55","Faxinalzinho","Guarani","RS",-52.67887183, -27.29674781
"1334","GOODYEAR","Glorinha","Guarani","RS",-50.79944444, -29.9075
"1335","Santa Rita","Guaíba","Guarani","RS",-51.31864155, -30.0853077
"1336","Sitio Arqueológico Arroio do Conde","Guaíba","Guarani","RS",-51.30967261, -30.05432113
"1338","Valderi Scapini","Ibarama","Guarani","RS",-53.28435696, -29.44078216
"1343","Deobaldo Ulrich","Ibarama","Guarani","RS",-53.25098552, -29.39928226
"1346","Elisio Giacomelli","Ibarama","Guarani","RS",-53.24130019, -29.41661405
"1347","Rejane Puntell","Ibarama","Guarani","RS",-53.22740927, -29.35939584
"1348","Lajeadinho","Igrejinha","Guarani","RS",-50.75065728, -29.58430681
"1349","RST 107","Lajeado Grande","Guarani","RS",-52.02268922, -29.40689244
"1350","RST 102","Lajeado Grande","Guarani","RS",-51.95474284, -29.44392874
"1351","U - 470","Machadinho","Guarani","RS",-51.80196025, -27.4991409
"1356","U-452","Machadinho","Guarani","RS",-51.78888889, -27.50638889
"1358","U - 487","Machadinho","Guarani","RS",-51.77080489, -27.49116515
"1359","U-450","Machadinho","Guarani","RS",-51.76333333, -27.52555555
"1360","Jazida de Areia Walter Medeiros","Maquiné","Guarani","RS",-50.1615666, -29.74281986
"1362","Bassani 2","Maquiné","Guarani","RS",-50.12352136, -29.74179211
"1363","Ireno Petrini","Marques de Souza","Guarani","RS",-52.15737974, -29.25403365
"1364","RST 110","Marques de Souza","Guarani","RS",-52.15169861, -29.23469771
"1366","Joana M Oliveira","Mato Queimado","Guarani","RS",-54.67146517, -28.26763336
"1367","U-447","Maximiliano de Almeida","Guarani","RS",-51.82861111, -27.51555555
"1371","U-367: Jose Sudback","Maximiliano de Almeida","Guarani","RS",-51.78472222, -27.52055555
"1374","Bacupari","Mostardas","Guarani","RS",-50.38335715, -30.50153281
"1376","RS-NO-185","Nonoai","Guarani","RS",-52.80034024, -27.20641481
"1378","RS-NO-179","Nonoai","Guarani","RS",-52.78508578, -27.21013003
"1381","RS-NO-165","Nonoai","Guarani","RS",-52.77493565, -27.21684781
"1382","RS-NO-126","Nonoai","Guarani","RS",-52.77193448, -27.25556121
"1383","RS-NO-147","Nonoai","Guarani","RS",-52.77069352, -27.23905978
"1385","RS-NO-159","Nonoai","Guarani","RS",-52.76665229, -27.2114197
"1393","Sitio do Chapeu","Novo Hamburgo","Guarani","RS",-51.00369027, -29.74384232
"1394","Sitio Bier Scharlau","Novo Hamburgo","Guarani","RS",-50.98864525, -29.72269638
"1395","Torre 135 / Torre 136","Osório","Guarani","RS",-50.33486831, -29.88028669
